statename,rank,hs6,val2013,val2014,val2015,val2016
Pennsylvania,14,880212,233.74,267.21,420.46,272.3
Pennsylvania,15,853890,249.27,265.9,298.52,268.38
Pennsylvania,16,860210,366.94,295.19,454.52,227.11
Pennsylvania,17,853710,226.38,221.79,245.55,225.58
Pennsylvania,18,750512,198.93,178.49,198.13,212.21
Pennsylvania,19,850710,191.58,229.36,221.46,211.32
Pennsylvania,20,271019,1827.47,1164.22,344.48,207.54
Pennsylvania,21,842720,356.82,379.63,295.16,205.07
Pennsylvania,22,901819,193.05,233.95,187.22,191.8
Pennsylvania,23,180690,163.05,179.64,192.58,183.74
Pennsylvania,24,851762,161.31,170.16,226.54,180.77
Pennsylvania,25,880330,79.35,103.56,224.86,170.44
Puerto Rico,0,0,19965.85,20280.63,20179.48,19886.71
Puerto Rico,0,25,16309.41,16967.99,17524.72,17633.36
Puerto Rico,1,300490,6203.89,6846.19,6733.52,6603.49
Puerto Rico,2,300210,1498.42,2507.23,2764.97,4216.67
Puerto Rico,3,293719,1129.48,1081.49,1360.34,1109.61
Puerto Rico,4,293339,876.43,805.93,1100.91,761.69
Puerto Rico,5,293712,563.96,379.56,196.02,485.93
Puerto Rico,6,300420,230.56,201.55,329.04,446.91
Puerto Rico,7,902139,319.8,416.26,408.5,429.89
Puerto Rico,8,902190,479.41,490.29,705.85,381.2
Puerto Rico,9,901890,288.26,246.55,219.86,360.57
Puerto Rico,10,293499,548.59,624.32,432.27,340.28
Puerto Rico,11,271019,132.92,526.62,197.55,315.97
Puerto Rico,12,293750,0,212.77,294.26,267.28
Puerto Rico,13,293500,476.2,269.12,254.66,218.51
Puerto Rico,14,300439,276.5,373.57,375.71,213.87
Puerto Rico,15,293359,1851.92,564.39,507.57,209.18
Puerto Rico,16,900130,179.63,161.14,167.93,164.22
Puerto Rico,17,901839,146.29,188.62,180.06,149.33
Puerto Rico,18,292149,219.68,240.51,366.09,146.86
Puerto Rico,19,330210,105.31,109.88,130.2,142.65
Puerto Rico,20,293729,205.73,186.01,214.05,129.2
Puerto Rico,21,300339,282.04,169.5,164.41,120.28
Puerto Rico,22,382200,146.02,121.39,102.44,116.73
Puerto Rico,23,901819,91.76,108.96,83.74,106.42
Puerto Rico,24,853890,15.33,10.39,8.34,102.56
Puerto Rico,25,294190,41.28,125.75,226.44,94.05
Rhode Island,0,0,2164.11,2388.48,2132.71,2277.83
Rhode Island,0,25,1060.67,1245.03,1096.37,1311.36
Rhode Island,1,710610,144.42,153.6,84.87,174.08
Rhode Island,2,711291,100.95,160.23,178.6,169.33
Rhode Island,3,711299,222.92,124.31,137.45,153.14
Rhode Island,4,720449,217.24,290.16,139.29,117.86
Rhode Island,5,300210,18.65,122.89,128.55,111.14
Rhode Island,6,711311,25.38,22.66,32.72,93.5
Rhode Island,7,711719,49.46,63.28,70.28,61.06
Rhode Island,8,284330,66.9,58.44,49.31,54.84
Rhode Island,9,560314,19.73,18.02,10.6,36.55
Rhode Island,10,711319,11.76,11.46,20.9,35.99
Rhode Island,11,30749,14.29,15.81,11.37,32.03
Rhode Island,12,870332,0.42,0.29,0.63,28.33
Rhode Island,13,850440,34.04,24.43,25,24.84
Rhode Island,14,854390,20.28,30.71,38.5,23.24
Rhode Island,15,842121,14.28,17.27,14.04,20.42
Rhode Island,16,220710,0,0,9.33,20.25
Rhode Island,17,392020,15.42,20.42,20.4,19.99
Rhode Island,18,847990,3.91,15.01,19.28,19.53
Rhode Island,19,600410,8.01,12.1,14.41,18.33
Rhode Island,20,390422,18.51,15.52,22.12,17.51
Rhode Island,21,870899,7.8,7.93,12.1,16.4
Rhode Island,22,847989,16.93,24.1,18.97,16.31
Rhode Island,23,370790,15.27,15.74,15.25,16.21
Rhode Island,24,848180,3.15,7.65,8.74,15.26
Rhode Island,25,900490,10.93,12.99,13.68,15.23
South Carolina,0,0,26341.16,29773.01,30988.7,31321.94
South Carolina,0,25,13459.44,16378.8,18733.23,20606.87
South Carolina,1,880000,1005.98,1396.56,3886.76,5587.73
South Carolina,2,870323,3620.66,4308.14,4300.73,4526.62
South Carolina,3,870333,2049.43,2630.66,2678.92,2440.16
South Carolina,4,870332,1630.68,1878.3,2345.43,2194.18
South Carolina,5,870840,69.37,353.66,605.98,685.57
South Carolina,6,401110,587.82,550.02,500.02,487.84
South Carolina,7,401194,128.27,103.3,140.77,486.51
South Carolina,8,841199,293.51,602.14,430.52,485.32
South Carolina,9,841182,646.54,1089.47,462.46,467.56
South Carolina,10,840130,405.27,179.24,166.31,399.32
South Carolina,11,401120,923.57,958.07,768.41,365.08
South Carolina,12,470321,356.73,358.27,351.42,330.05
South Carolina,13,870324,239.41,233.62,410.43,285.74
South Carolina,14,847990,19.57,68.31,94.29,211.2
South Carolina,15,870829,140.55,127.08,160.03,187.09
South Carolina,16,870710,58.63,69.42,103.57,167.62
South Carolina,17,901813,121.59,224.33,187.44,167.25
South Carolina,18,480411,133.24,166.58,164.49,161.27
South Carolina,19,392010,177.77,173.48,175.28,153.89
South Carolina,20,843311,156.95,183.42,148.7,144.58
South Carolina,21,870830,93.61,109.32,125.15,142.73
South Carolina,22,848180,117.77,146.78,140.15,139.02
South Carolina,23,151790,170.75,169.65,142.74,136.94
South Carolina,24,390760,227.9,200.53,145.92,127.72
South Carolina,25,520512,83.88,98.44,97.3,125.88
South Dakota,0,0,1582.15,1577.59,1419.99,1223.35
South Dakota,0,25,772.29,788.32,812.3,747.89
South Dakota,1,230400,115.09,125.04,90.57,88.66
South Dakota,2,230330,97.11,64.42,95.84,87.9
South Dakota,3,20312,69.63,77.51,62.34,72.08
South Dakota,4,20319,70.45,67.97,61.73,67.89
South Dakota,5,842951,61.89,80.49,44.5,40.66
South Dakota,6,20329,33.97,53.91,47.53,35.99
South Dakota,7,842890,3.33,6.91,7.32,35.91
South Dakota,8,870530,76.6,63.45,66.1,27.26
South Dakota,9,250810,25.61,31.23,35.5,25.89
South Dakota,10,842710,1.63,7.63,44.31,25.31
South Dakota,11,852859,0.05,0.48,30.89,24.97
South Dakota,12,20130,42.78,38.68,27.88,24.81
South Dakota,13,842720,6.1,4.37,42.16,22.49
South Dakota,14,410411,18.38,11.8,12.12,21.89
South Dakota,15,841459,19.86,18.62,22.44,17.02
South Dakota,16,230910,13.13,12.41,14.61,15.39
South Dakota,17,20649,19.12,19.04,12.23,15.1
South Dakota,18,230990,8.59,14.1,13.99,14.88
South Dakota,19,50400,20.72,15.63,12.11,13.36
South Dakota,20,20629,11.9,13.1,12.78,12.66
South Dakota,21,871690,16.82,17.08,15.35,12.51
South Dakota,22,870829,14.97,15.42,11.96,12.08
South Dakota,23,852990,1.91,8.14,8.12,11.48
South Dakota,24,847141,11.98,10.19,11.35,11.11
South Dakota,25,392321,10.67,10.68,8.57,10.59
Tennessee,0,0,32473.72,33250.9,32587.84,31432.68
Tennessee,0,25,14658.77,15259.27,15220.99,14786.61
Tennessee,1,901890,2187.58,2123.64,2221.99,2383.56
Tennessee,2,870323,732.22,1410.88,1385.66,1311.59
Tennessee,3,870324,1394.11,1224.95,1184.86,1270.72
Tennessee,4,880000,1257.08,1254.58,1297.82,1203.36
Tennessee,5,840734,767.4,807.63,895.98,811.42
Tennessee,6,847130,704.19,826.33,811.84,687.14
Tennessee,7,520100,771.27,524.81,693.94,640.35
Tennessee,8,220830,672.24,712.16,690.74,590.92
Tennessee,9,550200,692.77,675.26,601.64,538.61
Tennessee,10,847150,530.05,599.47,573.51,528.75
Tennessee,11,902110,523.22,517.63,492.69,449.46
Tennessee,12,870899,461.6,506.16,476.87,400.48
Tennessee,13,902131,301.67,327.94,333.32,391.06
Tennessee,14,840999,225.99,273.91,346.59,365.26
Tennessee,15,300610,504.94,420.65,410.07,351.31
Tennessee,16,851762,381.67,460.39,378.96,340.02
Tennessee,17,870894,322.53,296.51,296.17,324.19
Tennessee,18,391211,477.97,456.24,333.36,318.6
Tennessee,19,851712,34.05,61.23,143.71,316.89
Tennessee,20,390799,235.71,281.63,285.42,289.18
Tennessee,21,320611,474.03,461.17,326.23,275.84
Tennessee,22,840820,302.6,280.7,295.36,257.79
Tennessee,23,870829,299.69,297.61,285.22,249.33
Tennessee,24,840991,240.44,245.7,231.2,248.6
Tennessee,25,480411,163.78,212.07,227.82,242.2
Texas,0,0,277715.52,285559.32,248605.73,231106.72
Texas,0,25,125078.35,132608.12,112138.9,106044.79
Texas,1,271019,36419.46,33261.5,23902.08,18137.69
Texas,2,271012,21607.65,23157.85,17563.98,15754.48
Texas,3,847330,9716.85,10008.28,9912.23,10205.66
Texas,4,880000,4977.29,5910.13,5768.5,6835.26
Texas,5,271112,4589.43,7119.66,4808.22,6456.58
Texas,6,854231,4972.81,4735.56,5108.09,6036.19
Texas,7,851762,4874.86,4942.28,5148.36,5227.01
Texas,8,270900,1831.7,7456.93,5733.39,4658.25
Texas,9,854239,2590.53,2434.4,2520.22,2880.53
Texas,10,847170,2449.77,2243.68,2087.66,2732.12
Texas,11,848620,1988.76,2424.58,2259.26,2679.4
Texas,12,390120,2063.48,2004.37,2194.6,2303.48
Texas,13,870899,2766.56,1545.51,3030.02,2232.62
Texas,14,870324,2573.36,1803.81,1832.57,1983.4
Texas,15,290919,2928.79,2566.63,1952.34,1908.86
Texas,16,271121,1998.84,2782.57,1984.86,1739.24
Texas,17,520100,1719.73,1635.46,1357.79,1734.59
Texas,18,847150,1213.99,1561.85,1652.11,1733.04
Texas,19,852871,854.25,962.91,1583.91,1692.64
Texas,20,843143,4249.62,4678.64,3121.77,1644.69
Texas,21,290250,2358.69,2615.37,1756.54,1605.96
Texas,22,390110,1765.07,1829.27,1777.17,1527.45
Texas,23,390190,1709.57,1710.43,1649.87,1479.94
Texas,24,848180,1757.54,1874.14,2018.3,1436.61
Texas,25,853890,1099.73,1342.29,1415.06,1419.1
Utah,0,0,16111.19,12224.1,13308.38,12077.72
Utah,0,25,12257.5,8099.61,9581.24,8553.07
Utah,1,710812,8071.96,3713.69,5118.71,4518.28
Utah,2,854232,1520.06,1307.9,1114.57,796.4
Utah,3,210690,522.86,482.82,473.37,488.54
Utah,4,870895,313.53,305.97,292.32,356.7
Utah,5,901839,198.83,239.7,227.7,283.82
Utah,6,880000,313.32,402.76,302.32,258.68
Utah,7,902290,214.07,220.22,202.95,221.35
Utah,8,681510,109.56,145.33,169.28,193.78
Utah,9,300490,122.58,196.89,153.63,157.36
Utah,10,330499,178.71,199.23,146.99,150.23
Utah,11,740311,7.96,149.06,196.79,124.23
Utah,12,360300,58.23,73.23,126.79,111.12
Utah,13,330129,20.98,50.98,76.35,97.71
Utah,14,901890,59.11,68.12,87.02,95.85
Utah,15,902230,159.58,80.83,119.15,85.82
Utah,16,711299,72.9,44.97,76.08,80.92
Utah,17,51191,62.18,66.8,75.5,73.82
Utah,18,121490,46.9,65.18,81.87,70.62
Utah,19,270112,0,43.86,142.66,69.33
Utah,20,330690,54.84,74.63,62.66,66.77
Utah,21,950699,53.75,58.5,57.11,56.36
Utah,22,847170,2.42,9.6,88.56,50.8
Utah,23,382100,34.35,22.56,46.61,49.99
Utah,24,810990,46.73,50.85,47.58,49.41
Utah,25,710691,12.09,25.92,94.67,45.18
Virginia,0,0,17896.13,19390.79,17801.26,16313.18
Virginia,0,25,6273.56,6932.53,6678.39,6086
Virginia,1,120190,726.25,784.32,586.24,699.69
Virginia,2,854232,758.66,780.32,716.85,559.69
Virginia,3,270112,67.23,500.26,638.58,487.44
Virginia,4,844399,556.05,510.64,489.24,449.65
Virginia,5,481032,438.03,413.97,429.01,403.66
Virginia,6,880000,356.33,219.75,248.57,359.77
Virginia,7,870120,362.12,587.64,591.83,306.06
Virginia,8,240120,261.52,197.55,246.13,251.54
Virginia,9,550200,430.37,436.62,299.08,241.49
Virginia,10,470321,185.09,204.91,232.69,192.04
Virginia,11,300420,188.67,177.08,174.83,187.37
Virginia,12,390890,170.24,183.85,174.9,181.87
Virginia,13,230400,306,303.96,269.01,176.27
Virginia,14,851762,186.99,180.71,176.62,174.32
Virginia,15,841199,123.03,89.68,86.37,151.52
Virginia,16,490199,111.83,118.27,124.18,141.99
Virginia,17,390810,215.49,218.12,151.57,138.69
Virginia,18,320611,16.39,146.03,147.85,128.81
Virginia,19,870829,40.65,36.5,125.29,125.17
Virginia,20,980220,190.39,194.04,149.6,124.59
Virginia,21,440131,65.11,103.38,146.83,123.53
Virginia,22,690919,69.27,83.43,107.68,122.79
Virginia,23,870899,174.39,145.52,152.19,122.73
Virginia,24,20714,154.13,165.31,91.36,120.37
Virginia,25,150710,119.33,150.7,121.89,114.96
Virgin Islands,0,0,997.44,1405.3,149.3,301.21
Virgin Islands,0,25,983.18,1381.01,136.25,299.19
Virgin Islands,1,271019,868.9,1057.79,80.9,170.53
Virgin Islands,2,271012,74.21,277.62,1.52,102.94
Virgin Islands,3,711319,18.45,18.28,36.18,15.03
Virgin Islands,4,710239,6.19,7.3,3.58,1.92
Virgin Islands,5,711419,0,4.38,2.66,1.85
Virgin Islands,6,711620,7.12,9.36,4.21,1.23
Virgin Islands,7,890391,3.77,1.92,2.87,1.13
Virgin Islands,8,251710,1.29,2.21,2.12,1.05
Virgin Islands,9,911011,0,0,0.04,0.93
Virgin Islands,10,220300,0.6,0.72,0.35,0.33
Virgin Islands,11,842139,0,0,0.06,0.26
Virgin Islands,12,760200,0,0,0,0.23
Virgin Islands,13,870324,0.05,0.15,0.38,0.2
Virgin Islands,14,392049,0,0,0.03,0.19
Virgin Islands,15,890310,0,0.18,0,0.19
Virgin Islands,16,240120,0,0,0,0.15
Virgin Islands,17,870331,0,0,0,0.14
Virgin Islands,18,840721,0.2,0.49,0.32,0.14
Virgin Islands,19,853710,0.01,0.01,0.08,0.13
Virgin Islands,20,870390,1.88,0.25,0.64,0.12
Virgin Islands,21,711311,0.17,0.03,0.01,0.11
Virgin Islands,22,300290,0,0,0,0.11
Virgin Islands,23,870321,0,0,0.03,0.11
Virgin Islands,24,20714,0.15,0.08,0,0.11
Virgin Islands,25,870323,0.19,0.24,0.26,0.09
Vermont,0,0,4026.54,3669.61,3181.49,2989.76
Vermont,0,25,2989.74,2780.96,2383.22,2264.12
Vermont,1,854231,1401.21,1408.37,1025.38,982.16
Vermont,2,854239,943.79,803.46,741.13,593.07
Vermont,3,853400,2.58,10.28,20.27,72.84
Vermont,4,950691,39.34,45.57,53.96,66.22
Vermont,5,880000,53.74,44.91,40.65,58.17
Vermont,6,854233,18.03,34.69,42.97,49.08
Vermont,7,650610,2.58,1.6,13.28,41.92
Vermont,8,847790,63.72,47.55,43.27,41.57
Vermont,9,481092,34.49,38.48,36.04,36.25
Vermont,10,190110,46.59,34.15,38.89,34.78
Vermont,11,902610,18.3,20.77,28,29.33
Vermont,12,180620,22.62,28.88,35.18,29.32
Vermont,13,902730,21.85,24.13,27.17,27.02
Vermont,14,900220,12.83,13.2,16.76,21.25
Vermont,15,540419,19.54,21.09,20.34,20.49
Vermont,16,180690,14.71,18,23.99,19.13
Vermont,17,847141,13.51,19.45,18.5,18.46
Vermont,18,848180,32.09,20.24,14.55,18.25
Vermont,19,847330,132.83,61.01,58.92,18
Vermont,20,854449,41.53,22.07,15.07,16.96
Vermont,21,902790,13.07,12.22,13.82,15.65
Vermont,22,90121,9.68,12.26,10.73,15.33
Vermont,23,300490,11,17.34,16.87,14.04
Vermont,24,392690,11.97,12.59,11.25,12.49
Vermont,25,850300,8.19,8.65,16.25,12.36
Washington,0,0,81629.98,90558.27,86378.71,79559.49
Washington,0,25,62525.19,70583.5,68455.97,63070.54
Washington,1,880000,42572.09,47786.46,51148.64,46465.3
Washington,2,120190,4637.63,5382.15,3775.92,4050.47
Washington,3,100590,834.82,1751.25,1418.34,2103.23
Washington,4,100199,2455.64,1939.76,1837.73,1636.35
Washington,5,271019,3261.96,2848.07,1528.72,1237.49
Washington,6,200410,764.12,729.06,720.93,782.11
Washington,7,80810,844.91,837.75,796.67,718.42
Washington,8,901812,666.03,743.83,703.17,696.88
Washington,9,440320,1074.03,1021.73,680.9,692.66
Washington,10,271012,1091.58,1078.63,473.89,539.61
Washington,11,870323,78.66,1946.89,1205.44,532.33
Washington,12,120810,566.82,591.02,548.49,466.45
Washington,13,121490,505.4,452.26,472.43,424.65
Washington,14,80929,221.32,305.24,274.04,304.03
Washington,15,280461,430.95,464.04,417.74,281.18
Washington,16,901890,174.01,184.56,206,220.89
Washington,17,440710,362.26,292.8,219.45,220.51
Washington,18,853710,97.49,202.99,214.2,218.72
Washington,19,681510,172.82,278.23,262.28,217.35
Washington,20,710239,313.83,415.92,309.07,215.42
Washington,21,854231,207.93,199.24,213.84,215.2
Washington,22,40210,229.34,304.93,313.56,212.72
Washington,23,760612,430.37,319.92,246.9,208.89
Washington,24,481151,251.02,217.06,197.45,208.79
Washington,25,842720,280.17,289.7,270.15,200.88
Wisconsin,0,0,23110.47,23425.57,22438.28,21021.23
Wisconsin,0,25,4582.76,5149.7,5287.11,5205.58
Wisconsin,1,880000,260.97,365.08,380.83,574.13
Wisconsin,2,902212,195.08,240.64,354.61,358.69
Wisconsin,3,901819,379.13,336.36,311.24,280.79
Wisconsin,4,293729,38.34,300.59,421.31,268.58
Wisconsin,5,840721,233.93,215.59,245.99,231.43
Wisconsin,6,902290,183.02,231.57,231.5,224.91
Wisconsin,7,382200,189.87,214.53,198.12,222.29
Wisconsin,8,871000,306.94,59.41,184.82,214.26
Wisconsin,9,854810,85.5,82.44,68.03,211.54
Wisconsin,10,392690,160.47,200.23,211.1,201.23
Wisconsin,11,842139,50.54,47.82,81.81,197.24
Wisconsin,12,870190,304.43,378.16,173.68,191.78
Wisconsin,13,850440,214.06,180.89,204.2,172.97
Wisconsin,14,120190,77.19,105.3,80.36,166.4
Wisconsin,15,870899,221.09,364.69,358.35,162.88
Wisconsin,16,901890,205.58,192.55,192.71,162.75
Wisconsin,17,220720,175.99,208.26,206.24,157.85
Wisconsin,18,841869,190.93,188.25,191.82,156.52
Wisconsin,19,490290,226.86,205.38,178.63,155.98
Wisconsin,20,847149,154.17,192.7,247.82,155.31
Wisconsin,21,210690,174.38,202.6,170.16,152.04
Wisconsin,22,840991,160.53,182.76,159.13,149.71
Wisconsin,23,848180,135.39,129.86,147.49,149.04
Wisconsin,24,430110,147.29,202.48,150.6,145.47
Wisconsin,25,300290,111.08,121.57,136.56,141.8
West Virginia,0,0,8731.72,7597.01,5833.11,5045.39
West Virginia,0,25,6715.98,6039.36,4519.82,3756.17
West Virginia,1,270112,4537.49,3109.04,1722.49,1251.48
West Virginia,2,848340,4.37,514.59,526.69,422.01
West Virginia,3,880000,195.98,170.18,183.75,234.3
West Virginia,4,840734,505.06,5.45,0.02,224.29
West Virginia,5,390810,247.57,246.46,180.83,196.49
West Virginia,6,760612,78.58,138.3,206.18,154.46
West Virginia,7,848350,2.23,563.3,517.17,149.49
West Virginia,8,390230,119.02,90.04,61.92,119.68
West Virginia,9,390720,102.07,119.41,117.48,102.14
West Virginia,10,390710,96.87,98.63,111.08,96.45
West Virginia,11,390799,86.3,109,97.96,87.79
West Virginia,12,400299,83.84,71.36,62.2,74.82
West Virginia,13,400260,35.23,36.15,53.05,71.12
West Virginia,14,902139,126.54,161.94,118.98,61.63
West Virginia,15,440791,23.91,47.78,46.61,60.04
West Virginia,16,902710,70.41,58.79,49.94,55.48
West Virginia,17,390190,59.41,45.92,37.98,52.67
West Virginia,18,870829,0.34,0.12,13.35,51.42
West Virginia,19,291219,50.85,60.13,47.2,49.04
West Virginia,20,340213,75.16,70.63,53.36,47.82
West Virginia,21,391190,86.02,141.81,150.42,46.31
West Virginia,22,391000,43.53,48.65,34.06,38.67
West Virginia,23,381512,16.7,39.66,28.63,38.04
West Virginia,24,750620,44.52,57.29,65.19,36.76
West Virginia,25,440799,24.01,34.71,33.28,33.77
Wyoming,0,0,1350.62,1757.26,1174.99,1098.11
Wyoming,0,25,1034.93,1136.32,1056.51,1009.42
Wyoming,1,283620,826.09,890.9,833.99,755.29
Wyoming,2,280429,5.36,52.54,61.28,58.07
Wyoming,3,250810,46.35,33.19,34.88,31.7
Wyoming,4,280920,8.81,0,0.56,21.24
Wyoming,5,681510,0.49,13.65,11.03,15.96
Wyoming,6,283630,7.53,9.79,9.46,13.38
Wyoming,7,271012,44.37,45.47,16.28,11.91
Wyoming,8,843143,14.28,8.47,10.93,11.3
Wyoming,9,680919,10.68,10.14,11.92,11.29
Wyoming,10,271112,0.1,0,0,10.36
Wyoming,11,250840,6.83,9.96,9.11,8.61
Wyoming,12,843149,9.01,12.42,13.84,8.16
Wyoming,13,870790,18.81,9.5,6.77,6.3
Wyoming,14,310551,0.26,0.68,4.27,5.9
Wyoming,15,680911,4.52,7.49,5.62,5.78
Wyoming,16,382490,7.36,8.79,7.32,4.42
Wyoming,17,761290,0.48,0.22,0,4.25
Wyoming,18,841182,0,0,0,4.02
Wyoming,19,283699,3.52,4.53,3.57,3.49
Wyoming,20,970110,2.68,0.74,0.13,3.35
Wyoming,21,71339,5.22,2.95,1.05,3.25
Wyoming,22,271311,8.69,9.1,7.93,3.23
Wyoming,23,870410,0,0.59,0,3.12
Wyoming,24,392690,1.74,2.99,3.68,2.55
Wyoming,25,902490,1.75,2.2,2.85,2.49
